perlin_value,selected_tile,x,y,collaped,possible_tiles
-0.0853494197095161,0,0,18,True,1
-0.021688608480678228,0,1,18,True,1
0.049880941974692505,13,2,18,True,2
0.12624214287087587,26,3,18,True,2
0.20451303906247426,25,4,18,True,1
0.28240993533582465,27,5,18,True,2
0.3580421415020413,7,6,18,True,1
0.42939445218387207,26,7,18,True,1
0.4943067547422801,29,8,18,True,2
0.5505617367176859,1,9,18,True,1
0.596005345556445,1,10,18,True,1
0.628685308761046,1,11,18,True,1
0.646995344242271,1,12,18,True,1
0.6498127494713604,1,13,18,True,1
0.6365835727580942,1,14,18,True,1
0.6073435232072673,1,15,18,True,1
0.5627367232317754,1,16,18,True,1
0.5040065522781022,1,17,18,True,1
0.43295128388159737,28,18,18,True,2
0.3518459221567243,25,19,18,True,1
0.2633335647551885,27,20,18,True,1
0.1702915056935222,7,21,18,True,2
0.07567914766053174,15,22,18,True,1
-0.017623380535489883,0,23,18,True,1
-0.10697294181148835,0,24,18,True,1
-0.18991370759506088,0,25,18,True,1
-0.2638145972247629,0,26,18,True,1
-0.3261503178297728,0,27,18,True,1
-0.3749071897655993,0,28,18,True,1
-0.4087949740622176,0,29,18,True,1
-0.42725843614788883,0,30,18,True,1
-0.4302838405955114,0,31,18,True,1
-0.41802274624856084,0,32,18,True,1
-0.3908164129337496,0,33,18,True,1
-0.34971691457828796,0,34,18,True,1
-0.29650376079112994,0,35,18,True,1
-0.23356396933029383,0,36,18,True,1
-0.16374558367000533,0,37,18,True,1
-0.09023114636429413,0,38,18,True,1
-0.016526482877091544,0,39,18,True,1
-0.1309641578724541,0,0,19,True,1
-0.06351904407165442,0,1,19,True,1
0.011738422409282181,5,2,19,True,1
0.0913651478312318,4,3,19,True,1
0.17233181951348525,-1,4,19,False,0
0.2523348380949532,24,5,19,True,2
0.32945344004682553,8,6,19,True,1
0.4016857935251006,7,7,19,True,1
0.4669402866901228,24,8,19,True,2
0.5231091054865096,1,9,19,True,1
0.5681782719303896,1,10,19,True,1
0.6003593770248215,1,11,19,True,1
0.6182199077034805,1,12,19,True,1
0.6207645858807267,1,13,19,True,1
0.6075020732920009,1,14,19,True,1
0.5785011408866715,1,15,19,True,1
0.5344168624246142,1,16,19,True,1
0.47648345738689735,1,17,19,True,2
0.4064729151337697,22,18,19,True,2
0.32662048730854015,27,19,19,True,1
0.23952006039163198,30,20,19,True,1
0.14799431505542446,22,21,19,True,2
0.054946443556982756,15,22,19,True,1
-0.036797969167069025,0,23,19,True,1
-0.12464847861076236,0,24,19,True,1
-0.20632240980882374,0,25,19,True,1
-0.2795016193292801,0,26,19,True,1
-0.3418685468291332,0,27,19,True,1
-0.3915126048061736,0,28,19,True,1
-0.4271700170583663,0,29,19,True,1
-0.4482631669189352,0,30,19,True,1
-0.4547350253331405,0,31,19,True,1
-0.4466860260300374,0,32,19,True,1
-0.42429266855123876,0,33,19,True,1
-0.38835698669126895,0,34,19,True,1
-0.3403857828700736,0,35,19,True,1
-0.2824825117772416,0,36,19,True,1
-0.2172401224114756,0,37,19,True,1
-0.1477771530577692,0,38,19,True,1
-0.0775784929917987,0,39,19,True,1
-0.1731107546474973,0,0,20,True,1
-0.10285370752693905,0,1,20,True,1
-0.024790140391771427,0,2,20,True,1
0.05732206281562852,13,3,20,True,2
0.140297566622004,2,4,20,True,1
0.22180487429109505,24,5,20,True,2
0.29988671839645614,28,6,20,True,2
0.37257187798170666,25,7,20,True,2
0.43786312600580085,26,8,20,True,1
0.49379489626167145,29,9,20,True,2
0.538528454474355,1,10,20,True,1
0.5704436232571757,1,11,20,True,1
0.5882268435234048,1,12,20,True,1
0.5909647471954135,1,13,20,True,1
0.5782226757807789,1,14,20,True,1
0.5500998038981437,1,15,20,True,1
0.5072556470862676,1,16,20,True,1
0.450904756991891,1,17,20,True,2
0.382778400634595,22,18,20,True,2
0.30505398388990573,26,19,20,True,2
0.22025491261522928,23,20,20,True,2
0.13112548796720674,25,21,20,True,1
0.040487305423219655,15,22,20,True,1
-0.0489145301754102,0,23,20,True,1
-0.13456524859584068,0,24,20,True,1
-0.2143085160168602,0,25,20,True,1
-0.2861616932356285,0,26,20,True,1
-0.34808719598201066,0,27,20,True,1
-0.3983263208905981,0,28,20,True,1
-0.4356671608874111,0,29,20,True,1
-0.45951162376305993,0,30,20,True,1
-0.4697373101395198,0,31,20,True,1
-0.4663551527197849,0,32,20,True,1
-0.4493631744536916,0,33,20,True,1
-0.4193000075283217,0,34,20,True,1
-0.37738140821255134,0,35,20,True,1
-0.3254195536126153,0,36,20,True,1
-0.2658864186453419,0,37,20,True,1
-0.2018732890021517,0,38,20,True,1
-0.13673827342959255,0,39,20,True,1
-0.21193345548082201,0,0,21,True,1
-0.13997882901261743,0,1,21,True,1
-0.06018956884741055,0,2,21,True,1
0.023510346838064293,5,3,21,True,1
0.10778852437199399,-1,4,21,False,0
0.19025786801531824,24,5,21,True,2
0.2689134257279199,8,6,21,True,1
0.3418248896537449,6,7,21,True,2
0.40710771221419073,7,8,21,True,1
0.4629414536984654,24,9,21,True,2
0.507624300393165,1,10,21,True,1
0.5396551393115491,1,11,21,True,1
0.5578241941133729,1,12,21,True,1
0.5613000928719049,1,13,21,True,1
0.549703636921824,1,14,21,True,1
0.5231606324806795,1,15,21,True,1
0.48232820903595863,28,16,21,True,2
0.4283910806296524,23,17,21,True,2
0.3630262081524325,25,18,21,True,1
0.2883362925802728,27,19,21,True,1
0.2067544707473548,7,20,21,True,2
0.12092449675074662,27,21,21,True,2
0.033562573424158824,-1,22,21,False,0
-0.052691150499456434,0,23,21,True,1
-0.13542158089388964,0,24,21,True,1
-0.21257605256082482,0,25,21,True,1
-0.28245946617488976,0,26,21,True,1
-0.3433888919283279,0,27,21,True,1
-0.393817557972688,0,28,21,True,1
-0.43262167885908265,0,29,21,True,1
-0.45919519615388626,0,30,21,True,1
-0.4733387837061538,0,31,21,True,1
-0.47494149008879644,0,32,21,True,1
-0.4638055915882919,0,33,21,True,1
-0.44019747732898373,0,34,21,True,1
-0.4050313799635446,0,35,21,True,1
-0.359928612884458,0,36,21,True,1
-0.307334320042545,0,37,21,True,1
-0.25021718074969895,0,38,21,True,1
-0.19171524845452212,0,39,21,True,1
-0.2474701072738034,0,0,22,True,1
-0.17504779506054163,0,1,22,True,1
-0.09473396650664037,0,2,22,True,1
-0.01046735669129266,0,3,22,True,1
0.07439807213455442,13,4,22,True,1
0.15737760330839157,24,5,22,True,2
0.23639206926337053,1,6,22,True,2
0.3095261589862815,28,7,22,True,2
0.37496140253467325,25,8,22,True,2
0.43097280029599566,26,9,22,True,1
0.47596933407517406,29,10,22,True,2
0.508561148522772,1,11,22,True,1
0.5276385371606841,1,12,22,True,1
0.5324502130069003,1,13,22,True,1
0.5226706895455908,1,14,22,True,1
0.49844894353345837,1,15,22,True,2
0.460432876877955,22,16,22,True,2
0.4097664405676622,27,17,22,True,1
0.34805841722538305,7,18,22,True,2
0.27732105437532106,24,19,22,True,2
0.19987901790816734,22,20,22,True,2
0.11825513425765423,26,21,22,True,2
0.03503827799364525,-1,22,22,False,0
-0.047259024290556166,0,23,22,True,1
-0.1263437288254859,0,24,22,True,1
-0.20027480403521586,0,25,22,True,1
-0.26755129897761076,0,26,22,True,1
-0.3268811405329581,0,27,22,True,1
-0.3770013545630324,0,28,22,True,1
-0.4169237851267056,0,29,22,True,1
-0.4460577630214709,0,30,22,True,1
-0.4641260816397819,0,31,22,True,1
-0.4708720571603982,0,32,22,True,1
-0.46588595701940744,0,33,22,True,1
-0.4491584715271246,0,34,22,True,1
-0.4213536325855693,0,35,22,True,1
-0.3840499204872948,0,36,22,True,1
-0.3396021663768072,0,37,22,True,1
-0.29076487350291097,0,38,22,True,1
-0.24038154633501665,0,39,22,True,1
-0.2794536316392923,0,0,23,True,1
-0.20778494746051357,0,1,23,True,1
-0.12813963702433187,0,2,23,True,1
-0.044347128562418237,0,3,23,True,1
0.04038450705852499,13,4,23,True,1
0.12349409456552295,24,5,23,True,2
0.20275754655032835,28,6,23,True,2
0.27620254222490875,25,7,23,True,1
0.3420232958454921,27,8,23,True,1
0.3985529075246865,7,9,23,True,2
0.4442838811616329,26,10,23,True,2
0.47791912886795246,23,11,23,True,2
0.4984381269975023,29,12,23,True,1
0.5051652346325479,1,13,23,True,1
0.49782953112366196,1,14,23,True,2
0.4766078750253598,28,15,23,True,2
0.4421452325141345,25,16,23,True,1
0.3955486691202549,24,17,23,True,2
0.33835374434934845,22,18,23,True,2
0.27246439451452004,26,19,23,True,2
0.2000697348443552,25,20,23,True,1
0.12354335677023119,27,21,23,True,2
0.045324645880414814,-1,22,23,False,0
-0.03222213178607961,0,23,23,True,1
-0.10694640536071798,0,24,23,True,1
-0.1770374007699051,0,25,23,True,1
-0.24112660488393553,0,26,23,True,1
-0.298248441025746,0,27,23,True,1
-0.3475005157573075,0,28,23,True,1
-0.3880896460664869,0,29,23,True,1
-0.41947516282288344,0,30,23,True,1
-0.44131187141563916,0,31,23,True,1
-0.45318344634271795,0,32,23,True,1
-0.4544577980133155,0,33,23,True,1
-0.44486796832843445,0,34,23,True,1
-0.424980500064631,0,35,23,True,1
-0.3963391664015685,0,36,23,True,1
-0.3611214881022603,0,37,23,True,1
-0.3217961406567056,0,38,23,True,1
-0.28085598069532697,0,39,23,True,1
-0.3070799660741156,0,0,24,True,1
-0.2372602474813477,0,1,24,True,1
-0.15931897080391055,0,2,24,True,1
-0.07687664723415837,0,3,24,True,1
0.0070451341543215475,5,4,24,True,1
0.08986263100394003,-1,5,24,False,0
0.16924394402083207,22,6,24,True,3
0.2430955878974608,27,7,24,True,1
0.30955967082011765,30,8,24,True,1
0.3669771824323249,8,9,24,True,2
0.41388617625203855,6,10,24,True,2
0.4490545802034016,7,11,24,True,2
0.4715318408649545,24,12,24,True,2
0.4807059431380014,1,13,24,True,2
0.4763546927834847,1,14,24,True,2
0.4586824950204513,22,15,24,True,2
0.4283362081238363,27,16,24,True,1
0.38639599670398866,30,17,24,True,1
0.3343394550950294,22,18,24,True,2
0.2739796170238529,27,19,24,True,1
0.20737981347618453,7,20,24,True,2
0.13675068642089885,24,21,24,True,2
0.06433701179836669,-1,22,24,False,0
-0.007695685802092569,0,23,24,True,1
-0.07736998980426729,0,24,24,True,1
-0.14302297593889945,0,25,24,True,1
-0.20341358721245123,0,26,24,True,1
-0.2577706140767815,0,27,24,True,1
-0.3055754875512348,0,28,24,True,1
-0.34630183993439506,0,29,24,True,1
-0.37950544854752405,0,30,24,True,1
-0.404794278615375,0,31,24,True,1
-0.4215894783603673,0,32,24,True,1
-0.42903758679381243,0,33,24,True,1
-0.4267103177883164,0,34,24,True,1
-0.4151849575298458,0,35,24,True,1
-0.39590129369504823,0,36,24,True,1
-0.37079281102239064,0,37,24,True,1
-0.34199031500975713,0,38,24,True,1
-0.31159808234360425,0,39,24,True,1
-0.3291642774250537,0,0,25,True,1
-0.2620297328947708,0,1,25,True,1
-0.1865678863385599,0,2,25,True,1
-0.10612691115062348,0,3,25,True,1
-0.023569898667962833,0,4,25,True,1
0.05850800455775576,5,5,25,True,1
0.13773528530247373,-1,6,25,False,0
0.21196465911188206,30,7,25,True,3
0.27924374076796515,1,8,25,True,2
0.3378591764267477,1,9,25,True,2
0.38634555499428347,28,10,25,True,2
0.4234981326544377,25,11,25,True,1
0.44840808248613884,26,12,25,True,2
0.46050666757087555,29,13,25,True,2
0.4596067558898856,1,14,25,True,2
0.44593244105516844,8,15,25,True,2
0.4201298786631174,30,16,25,True,1
0.3832547938042573,1,17,25,True,2
0.33673446100724447,8,18,25,True,2
0.28230430363999526,30,19,25,True,1
0.22192160553543505,8,20,25,True,2
0.15766117335411967,30,21,25,True,1
0.09160013394057362,-1,22,25,False,0
0.0257013966749326,20,23,25,True,1
-0.0382923434338368,0,24,25,True,1
-0.09893993308411883,0,25,25,True,1
-0.15515916969723179,0,26,25,True,1
-0.2063002413647701,0,27,25,True,1
-0.2521154655053261,0,28,25,True,1
-0.2924129716404009,0,29,25,True,1
-0.32690402154480747,0,30,25,True,1
-0.3551827236564045,0,31,25,True,1
-0.3765171915624227,0,32,25,True,1
-0.38986690715375133,0,33,25,True,1
-0.3947979716329559,0,34,25,True,1
-0.3918921197969988,0,35,25,True,1
-0.382425761499457,0,36,25,True,1
-0.36804262487200656,0,37,25,True,1
-0.3505030685988412,0,38,25,True,1
-0.33150295923174444,0,39,25,True,1
-0.3443970678623864,0,0,26,True,1
-0.28049727711331374,0,1,26,True,1
-0.20802295374800317,0,2,26,True,1
-0.13001660949663985,0,3,26,True,1
-0.04924623086569203,0,4,26,True,1
0.03170328400599632,19,5,26,True,2
0.11044971014632712,-1,6,26,False,0
0.18482488904940367,28,7,26,True,2
0.25287672662577176,29,8,26,True,2
0.3128324543360998,1,9,26,True,2
0.36316551202406366,22,10,26,True,3
0.40264975482514237,27,11,26,True,1
0.4303799026900954,6,12,26,True,2
0.4458011181247214,30,13,26,True,1
0.4487393397468598,28,14,26,True,2
0.4394226665558425,23,15,26,True,2
0.41848643355423976,23,16,26,True,2
0.38695696510646604,23,17,26,True,2
0.3462113381634558,23,18,26,True,2
0.29791283322733686,23,19,26,True,2
0.2439240966746778,29,20,26,True,2
0.18620238380159373,28,21,26,True,2
0.12668359769864468,25,22,26,True,1
0.06716418480816538,17,23,26,True,1
0.009192293761365562,20,24,26,True,1
-0.046018050162859515,0,25,26,True,1
-0.09763365687066898,0,26,26,True,1
-0.1451937155565465,0,27,26,True,1
-0.1885832691012302,0,28,26,True,1
-0.22790538448718123,0,29,26,True,1
-0.2630969847979371,0,30,26,True,1
-0.29378389668429405,0,31,26,True,1
-0.31910554611023795,0,32,26,True,1
-0.3379385783438712,0,33,26,True,1
-0.34994928443214796,0,34,26,True,1
-0.3556820733903951,0,35,26,True,1
-0.3562131760304326,0,36,26,True,1
-0.3528718141720629,0,37,26,True,1
-0.347034820376888,0,38,26,True,1
-0.3399879474069263,0,39,26,True,1
-0.3516499103368352,0,0,27,True,1
-0.29127193344226854,0,1,27,True,1
-0.22202813994335852,0,2,27,True,1
-0.14669910151347818,0,3,27,True,1
-0.06800643518244605,0,4,27,True,1
0.011498845300044948,5,5,27,True,1
0.08945604241621687,-1,6,27,False,0
0.1636954926753454,22,7,27,True,2
0.23226783063801026,26,8,27,True,1
0.29343273194877845,29,9,27,True,2
0.34564576067167646,8,10,27,True,1
0.3876204957043136,30,11,27,True,2
0.41840636055319036,1,12,27,True,2
0.4374231024882835,1,13,27,True,2
0.44447870806332246,22,14,27,True,2
0.4397812712657317,27,15,27,True,2
0.423937363854936,6,16,27,True,2
0.3979314251246538,7,17,27,True,1
0.36308303406945436,27,18,27,True,2
0.32098127268057586,7,19,27,True,1
0.27339773484062735,24,20,27,True,2
0.22218208103154444,8,21,27,True,1
0.1691463848147845,6,22,27,True,2
0.11594686278745961,7,23,27,True,2
0.06397392546283026,17,24,27,True,1
0.014263832268137322,20,25,27,True,1
-0.0325524204024074,0,26,27,True,1
-0.07624500339710902,0,27,27,True,1
-0.11690579328353955,0,28,27,True,1
-0.15479904016930965,0,29,27,True,1
-0.1901051974450843,0,30,27,True,1
-0.22254075120608577,0,31,27,True,1
-0.25116780548042955,0,32,27,True,1
-0.2749379872532551,0,33,27,True,1
-0.2936458215775303,0,34,27,True,1
-0.30777358124179865,0,35,27,True,1
-0.3181832516506606,0,36,27,True,1
-0.3258859238378317,0,37,27,True,1
-0.33188023382358656,0,38,27,True,1
-0.3370419127963801,0,39,27,True,1
-0.3502179712905348,0,0,28,True,1
-0.29339781256772335,0,1,28,True,1
-0.22738636510257515,0,2,28,True,1
-0.1548150080352582,0,3,28,True,1
-0.07836831890637558,0,4,28,True,1
-0.000544884922874855,0,5,28,True,1
0.07634341953029014,-1,6,28,False,0
0.1501598428403941,8,7,28,True,1
0.2189661107427025,7,8,28,True,1
0.28104913767778267,24,9,28,True,2
0.3349003464690251,28,10,28,True,2
0.3792403498649397,29,11,28,True,2
0.41307860357045295,28,12,28,True,2
0.435770694074151,29,13,28,True,2
0.4470658952540642,22,14,28,True,2
0.4471192545694507,24,15,28,True,2
0.43648231049364894,1,16,28,True,2
0.4160773081710534,8,17,28,True,1
0.3871515051229316,30,18,28,True,2
0.3512103065781402,22,19,28,True,2
0.30993031574943114,26,20,28,True,1
0.2650557301207792,23,21,28,True,2
0.21828386055577922,29,22,28,True,2
0.1711478957818877,22,23,28,True,2
0.12490738054996335,2,24,28,True,2
0.08045922151319346,17,25,28,True,1
0.03828438061424491,20,26,28,True,1
-0.0015522384858902706,0,27,28,True,1
-0.039328859659207696,0,28,28,True,1
-0.07549866503993706,0,29,28,True,1
-0.1104105479683738,0,30,28,True,1
-0.14391645191431074,0,31,28,True,1
-0.17510152139801874,0,32,28,True,1
-0.20314026626319362,0,33,28,True,1
-0.22795908369215181,0,34,28,True,1
-0.2499780778147494,0,35,28,True,1
-0.26985359259224323,0,36,28,True,1
-0.28829060248289695,0,37,28,True,1
-0.3059117096351395,0,38,28,True,1
-0.3231743909444229,0,39,28,True,1
-0.33994298686580926,0,0,29,True,1
-0.28646701623996507,0,1,29,True,1
-0.2235069532429293,0,2,29,True,1
-0.15363516255126092,0,3,29,True,1
-0.07949196330255152,0,4,29,True,1
-0.003510141207537446,0,5,29,True,1
0.0720696872188918,13,6,29,True,3
0.14517417796743173,-1,7,29,False,0
0.21390893707879247,8,8,29,True,3
0.27658927002538813,30,9,29,True,1
0.3317472052060336,22,10,29,True,2
0.37812895265609253,26,11,29,True,2
0.4147447635591891,25,12,29,True,1
0.44092278305274224,26,13,29,True,2
0.45635085331017483,25,14,29,True,1
0.4611012235205209,24,15,29,True,2
0.4556361362275421,28,16,29,True,2
0.44078700617445365,23,17,29,True,2
0.41770612115824085,29,18,29,True,2
0.3877982082555906,8,19,29,True,2
0.35263351922711733,7,20,29,True,2
0.31384539723675514,27,21,29,True,1
0.2730176325474393,30,22,29,True,1
0.23156926059891014,8,23,29,True,2
0.19064680161815592,6,24,29,True,2
0.1510362866576508,6,25,29,True,2
0.11310976070129214,-1,26,29,False,0
0.07682329922255242,14,27,29,True,2
0.041785920324087,14,28,29,True,2
0.007421120332721932,20,29,29,True,1
-0.02675489353217754,0,30,29,True,1
-0.060715349862833994,0,31,29,True,1
-0.09371646242516701,0,32,29,True,1
-0.12526417397484707,0,33,29,True,1
-0.1554352403389272,0,34,29,True,1
-0.18461030538951081,0,35,29,True,1
-0.21326112352867604,0,36,29,True,1
-0.24180113232062597,0,37,29,True,1
-0.27048899255977904,0,38,29,True,1
-0.2993760218671071,0,39,29,True,1
-0.3212341894211989,0,0,30,True,1
-0.27067659607950445,0,1,30,True,1
-0.21045951859295028,0,2,30,True,1
-0.14311584907772515,0,3,30,True,1
-0.07123774547374441,0,4,30,True,1
0.0028160679867319676,19,5,30,True,1
0.07689385042619339,16,6,30,True,1
0.14901144608183098,26,7,30,True,1
0.21735108531481206,23,8,30,True,2
0.2802820450702151,29,9,30,True,2
0.3363810375616137,8,10,30,True,1
0.3844304966763736,6,11,30,True,2
0.42345108415152793,7,12,30,True,1
0.4527542585680357,27,13,30,True,2
0.47198497516063315,6,14,30,True,2
0.4811482767873925,30,15,30,True,1
0.4806157645531972,8,16,30,True,1
0.47110941973129716,6,17,30,True,1
0.4536618071759536,30,18,30,True,1
0.4295533532536789,1,19,30,True,2
0.40022912822093776,8,20,30,True,2
0.36719880699316193,30,21,30,True,1
0.33192637819153,28,22,30,True,2
0.2957177738159663,29,23,30,True,2
0.25961600341450175,1,24,30,True,2
0.22431566849522122,28,25,30,True,2
0.19011107867176266,-1,26,30,False,0
0.15689453677794793,6,27,30,True,2
0.12422370593185232,7,28,30,True,2
0.0914793157092902,17,29,30,True,1
0.058137198657539496,14,30,30,True,2
0.02416951746322465,20,31,30,True,1
-0.009979537200400223,0,32,30,True,1
-0.04422624710309323,0,33,30,True,1
-0.07883984028155878,0,34,30,True,1
-0.11420474195961074,0,35,30,True,1
-0.1506500061880006,0,36,30,True,1
-0.18833661852293287,0,37,30,True,1
-0.22719352647125035,0,38,30,True,1
-0.2668937526211736,0,39,30,True,1
-0.2950196283525003,0,0,31,True,1
-0.24683377449501295,0,1,31,True,1
-0.18895997362135097,0,2,31,True,1
-0.1238857453406625,0,3,31,True,1
-0.05415507310114262,0,4,31,True,1
0.017950395956451926,13,5,31,True,2
0.09038050479556747,18,6,31,True,2
0.1612613721951858,-1,7,31,False,0
0.22888004547227062,7,8,31,True,1
0.29169245396206345,26,9,31,True,1
0.34833792189880175,29,10,31,True,2
0.3976451308071441,1,11,31,True,2
0.4386553561044884,8,12,31,True,1
0.47067134166877955,30,13,31,True,2
0.4933004274893624,1,14,31,True,2
0.5064829393455399,1,15,31,True,1
0.5105016315302287,1,16,31,True,1
0.5059694546814945,1,17,31,True,1
0.4937944759824663,1,18,31,True,2
0.475122409586874,1,19,31,True,2
0.4512589211230742,28,20,31,True,2
0.42357565152402754,29,21,31,True,2
0.3934057622241911,22,22,31,True,2
0.3619367359567546,24,23,31,True,2
0.3301101749760405,28,24,31,True,2
0.29854042152018917,25,25,31,True,1
0.2674659837185532,27,26,31,True,3
0.23675017298275003,-1,27,31,False,0
0.20595501282418507,22,28,31,True,3
0.1745039181686115,27,29,31,True,1
0.14193958647373342,7,30,31,True,2
0.10826403162732755,-1,31,31,False,0
0.07357676337153764,19,32,31,True,2
0.03750928418717743,20,33,31,True,1
-0.00047098505070336055,0,34,31,True,1
-0.04082558953634751,0,35,31,True,1
-0.08380751217508012,0,36,31,True,1
-0.12938466869535473,0,37,31,True,1
-0.17720790555249433,0,38,31,True,1
-0.2266152378706925,0,39,31,True,1
